date,spring_baseline,spring_reduce_work_test_offers_to_23_pct_after_easter,spring_mandatory_work_rapid_tests_after_easter,spring_10_pct_less_work_in_person_after_easter,spring_10_pct_more_work_in_person_after_easter
2021-04-06,1.0132903277702785,1.0135360961949307,1.012471937973584,1.0129522134432065,1.013308790195697
2021-04-07,1.0132024707903704,1.0135590409481776,1.0112407823568097,1.0124282555711936,1.01340284452816
2021-04-08,1.0142863739756298,1.0147864913818487,1.0100442649240884,1.0129077283044985,1.0146939920066387
2021-04-09,1.0093107250941067,1.0103962865226817,1.0027747727860827,1.0072931812642265,1.0103540901314816
2021-04-10,1.006003806596215,1.0082884539471852,0.9958225080435286,1.0036372605430763,1.007008123167837
2021-04-11,0.9992834973883478,1.0024985922649925,0.9864128530749625,0.9959157407088748,1.0021030845210817
2021-04-12,0.9939060851093362,0.9987316940773299,0.9775470087901915,0.9896121899001645,0.9967350140270776
2021-04-13,0.9885964268065731,0.9972499302945919,0.9688880575985118,0.9815369159324943,0.9917116754767898
2021-04-14,0.9811489292557057,0.9925628808801022,0.958008883441855,0.9737410359028503,0.9830881789356942
2021-04-15,0.9768326006715041,0.9906167937496226,0.9503134782873449,0.9668351681011134,0.9778739741971135
2021-04-16,0.9672460382257245,0.9843253959358901,0.9383688438218813,0.9575515430521069,0.9688186878992564
2021-04-17,0.95614933935342,0.9763703769673754,0.9234591370991868,0.9449927384619917,0.9595163714756882
2021-04-18,0.944365089029934,0.9642071211242399,0.9102886245893853,0.9334056586301172,0.9478602906177382
2021-04-19,0.9336658403813564,0.9563608501125607,0.9004364308665982,0.9237916741938363,0.9368722069804079
2021-04-20,0.9236819066875199,0.9513156044707687,0.8906494334463172,0.9149512100825208,0.9304716128320182
2021-04-21,0.9148227041050591,0.9438665845685639,0.8817746749606263,0.9064641515047713,0.9213414029873315
2021-04-22,0.9065549720092461,0.9377279745708471,0.8751653429453308,0.8986721374101961,0.9163650693715623
2021-04-23,0.8937514325729081,0.9266023740542444,0.8623562007471991,0.8895511276078389,0.9059360610183911
2021-04-24,0.883743158794515,0.9190776026860512,0.8548782644012322,0.8765232329596593,0.8979949253702133
2021-04-25,0.8730144749280291,0.9111014990550812,0.8480929984525142,0.8681312129224723,0.8861773605673268
2021-04-26,0.8622488502669052,0.9056276861526742,0.841110922627468,0.8585730665652432,0.8781899634393582
2021-04-27,0.856437837015959,0.8991327311641844,0.8332231715398336,0.8513468927221242,0.8703608101228066
2021-04-28,0.8518775162108811,0.8890962251532294,0.8265847299125454,0.8456186379230015,0.8613071708574169
2021-04-29,0.8451474704212483,0.8821504034591827,0.8155947035924079,0.8401497047421103,0.8568372170234401
2021-04-30,0.8378244090624625,0.8748658191000572,0.8072810347661447,0.8313999318719363,0.846812722376421
2021-05-01,0.8325818481613911,0.8681392973105135,0.8001576340878704,0.8241970425564477,0.8373374004068246
2021-05-02,0.8230324861671617,0.8595489182459237,0.7904634142026129,0.8171171624467177,0.8286322453348797
2021-05-03,0.8188351005710317,0.851103275315468,0.7816361315182343,0.8104863384549443,0.8228172941681373
2021-05-04,0.8130725958212304,0.8438806593190049,0.7720841808050445,0.8036074025531217,0.815042493763009
2021-05-05,0.807328493856353,0.8399890297571584,0.7620825254556058,0.7965212066931066,0.8094353626844372
2021-05-06,0.8015027245276052,0.8396438123876754,0.7573291200830999,0.789780371713969,0.804592727361978
2021-05-07,0.7963769092536269,0.8310572784762729,0.7541742854170498,0.7838376544467959,0.7934211196939656
2021-05-08,0.7902537906091981,0.8256867734155016,0.7454966938630879,0.7792409090566604,0.7886364579185484
2021-05-09,0.7794576718060336,0.8171632986191147,0.7380513404453075,0.7705714579750604,0.7860505514796574
2021-05-10,0.7760558880749369,0.8127836382540687,0.7333297144817845,0.7670544186898719,0.7753679608179206
2021-05-11,0.7708490751917603,0.8115766339574602,0.7301727940223957,0.7618482381322126,0.7699090317633492
2021-05-12,0.7683030669367297,0.8065112978772355,0.7274700158149013,0.7586545453716846,0.7651805933645501
2021-05-13,0.7633890801945629,0.7986006040469248,0.7284254814455167,0.758546236197144,0.7630579172609924
2021-05-14,0.7565485371219799,0.7907308810087613,0.7211406238432942,0.7536909022139328,0.7556448754987819
2021-05-15,0.7521158749965806,0.7883023927144367,0.7182156034384346,0.7499798403853333,0.7531192613847235
2021-05-16,0.7465288100776998,0.7803410258562279,0.7119824194247923,0.7442456425263769,0.7435749461902645
2021-05-17,0.7455806304625278,0.7792196018033484,0.7100122370020937,0.7405414601119318,0.73610618364995
2021-05-18,0.7432405711639272,0.772434283463428,0.702734520136489,0.7418803421674889,0.7356341263608425
2021-05-19,0.7386511405352902,0.7667157278885611,0.7003008271773992,0.741241198442378,0.7329664091705431
2021-05-20,0.7340527772424682,0.7681117219499177,0.6976108023099665,0.7337971993178517,0.7321546342711527
2021-05-21,0.7322701368918606,0.7655278931944343,0.6928448139323617,0.7255691740656875,0.7259134465168102
2021-05-22,0.7330550986475612,0.7604403322171235,0.6910428165841968,0.7264147566208065,0.7235897756760975
2021-05-23,0.7235907703010913,0.7549573220614015,0.6850953869382947,0.7216962089004944,0.7190936290948138
2021-05-24,0.7200940313229945,0.7526691966034624,0.6818308548100036,0.7144896074471874,0.7226723026256913
2021-05-25,0.7142289827155579,0.7494970849607799,0.676585246144049,0.7099951498017598,0.7212314147271132
2021-05-26,0.7113997706507731,0.7471284437250197,0.6776388458324071,0.7049621855302659,0.7198854457068359
2021-05-27,0.7115053688392698,0.7409299161765025,0.6774433030102779,0.7008470832162732,0.7191063328748384
2021-05-28,0.7080322503509517,0.7324182251563693,0.6709561812572369,0.6992820826128099,0.7094788070242388
2021-05-29,0.6999417839340509,0.7346638693227565,0.6678371006934368,0.7001411226432128,0.7080749726926963
2021-05-30,0.6933120249482644,0.7306392724113462,0.6646367705251259,0.6879528585804039,0.7092571359785899
2021-05-31,0.6912604517017812,0.7242984543448137,0.6636584322522281,0.6853027675406372,0.7085259834108599
